"날짜","대여소번호","회전율","월","평균기온","강수계속시간","평균풍속","평균상대습도","평균현지기압","합계일조시간","일최심적설","평균전운량","평균지면온도","안개계속시간"
"2018-06-20",1619,100,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1620,69.44,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1623,68.42,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1625,93.1,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1627,64.29,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1628,52.63,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1630,85.71,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1634,48.48,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1635,38.46,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1636,88.89,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1637,107.94,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1639,61.11,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1640,56,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1641,27.27,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1642,100,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1643,176.47,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1646,37.04,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1650,75.81,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1651,40,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1652,60,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1653,112.9,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1654,42.86,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1655,71.19,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1656,79.31,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1657,87.88,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1659,85.19,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1660,63.64,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1661,60,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1662,114.71,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1663,101.61,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1664,27.78,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1665,82.14,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1666,40.62,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1667,71.88,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1668,101.92,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1669,93.75,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1670,64.1,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1671,114.29,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1672,68.97,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1673,106.98,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1674,117.14,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1675,50,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1677,78.26,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1678,26.92,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1679,58.33,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1680,30,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1681,79.17,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-20",1682,60,6,22.7,0,2.3,68.1,994,10.2,0,5.4,28.9,0
"2018-06-21",1601,126.03,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1602,111.76,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1603,88.46,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1605,53.49,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1606,113.73,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1608,110.13,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1610,129.23,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1611,91.57,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1616,81.52,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1617,71.05,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1619,82.76,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1620,68.97,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1623,92.59,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1625,103.75,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1627,70.97,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1628,65,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1630,52.94,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1634,83.33,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1635,26.32,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1636,122.73,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1637,106.25,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1639,50,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1640,110,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1641,33.33,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1642,84.38,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1643,193.75,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1646,42.86,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1650,67.39,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1651,64.71,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1652,60,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1653,82.81,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1654,54.17,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1655,85.71,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1656,82.93,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1657,94.44,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1659,73.68,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1660,60,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1661,80.65,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1662,138.71,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1663,103.03,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1664,37.5,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1665,57.69,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1666,67.57,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1667,74.36,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1668,120,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1669,110.26,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1670,70.73,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1671,71.88,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1672,46.43,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1673,115,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1674,124.24,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1675,40,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1677,82.61,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1678,63.64,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1679,51.52,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1680,50,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1681,78.72,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-21",1682,70.97,6,23.7,0,2.2,60.1,997.1,12.6,0,3,32.2,0
"2018-06-22",1601,120.9,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1602,87.5,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1603,83.33,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1605,103.57,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1606,129.73,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1608,126.87,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1610,79.1,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1611,89,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1616,118.33,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1617,62,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1619,89.83,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1620,103.23,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1623,75.68,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1625,88.64,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1627,41.94,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1628,52.63,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1630,87.5,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1634,70,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1635,41.18,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1636,119.57,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1637,89.87,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1639,94.74,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1640,106.67,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1641,45.45,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1642,96.15,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1643,128.95,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1646,27.27,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1650,86.67,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1651,51.28,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1652,50,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1653,93.33,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1654,42.31,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1655,67.24,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1656,95.45,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1657,89.66,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1659,38.89,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1660,50,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1661,92.86,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1662,134.48,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1663,104.92,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1664,42.86,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1665,62.07,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1666,68.57,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1667,104,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1668,105.17,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1669,97.3,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1670,65.12,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1671,38.71,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1672,48.48,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1673,96.55,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1674,120.69,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1675,46.67,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1677,100,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1678,52.17,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1679,45,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1680,53.85,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1681,94.74,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-22",1682,75.86,6,25,0,1.8,45.1,998.3,12.4,0,5.1,30.6,0
"2018-06-23",1601,193.18,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1602,77.14,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1603,116.67,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1605,79.49,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1606,113.95,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1608,92.68,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1610,94.34,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1611,85,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1616,93.1,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1617,67.92,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1619,112.77,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1620,77.5,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1623,112.96,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1625,90.57,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1627,121.21,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1628,75,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1630,68.42,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1634,66.67,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1635,16.67,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1636,103.7,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1637,92.59,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1639,76.19,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1640,95.83,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1641,50,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1642,121.05,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1643,121.95,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1646,18.18,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1650,66.67,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1651,48.84,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1652,46.15,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1653,98.46,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1654,50,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1655,79.03,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1656,100,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1657,106.67,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1659,88.24,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1660,95,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1661,54.55,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1662,130.77,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1663,100,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1664,46.67,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1665,57.14,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1666,87.8,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1667,94.74,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1668,95.92,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1669,102.5,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1670,65.91,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1671,42.42,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1672,76.47,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1673,100,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1674,96.15,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1675,23.53,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1677,111.76,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1678,36.36,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1679,52.63,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1681,65.12,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-23",1682,68.97,6,24.5,0,2,50.6,994.8,8.5,0,8,30.7,0
"2018-06-24",1601,159.09,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1602,66.67,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1603,92,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1605,103.57,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1606,125,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1608,93.62,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1610,66.15,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1611,102.99,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1616,95,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1617,76.74,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1619,77.55,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1620,73.33,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1623,90.48,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1625,90,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1627,51.61,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1628,61.9,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1630,47.83,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1634,52.94,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1635,38.46,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1636,97.62,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1637,97.14,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1639,57.89,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1640,70.97,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1641,46.43,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1642,121.43,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1643,154.76,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1646,14.29,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1650,82.09,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1651,56.41,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1652,31.25,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1653,91.43,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1654,33.33,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1655,86.49,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1656,81.25,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1657,78.26,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1659,55.56,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1660,65,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1661,53.85,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1662,162.5,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1663,89.06,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1664,47.37,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1665,68.18,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1666,85.29,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1667,80,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1668,92.31,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1669,94.44,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1670,53.19,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1671,73.33,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1672,50,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1673,133.33,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1674,113.33,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1675,7.14,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1677,62.5,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1678,27.78,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1679,15.79,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1680,20,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1681,70.27,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-24",1682,80,6,25.2,0,1.9,62.8,998.1,11.1,0,4,32.8,0
"2018-06-25",1601,105.88,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1602,87.5,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1603,77.78,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1605,68.42,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1606,104.65,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1608,98.67,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1610,112.7,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
"2018-06-25",1611,91.03,6,27.1,0,1.2,57.1,1000.2,7.8,0,7.9,31.7,0
