"날짜","대여소ID","회전율","월","평균기온","강수계속시간","평균풍속","평균상대습도","평균현지기압","합계일조시간","일최심적설","평균전운량","평균지면온도","안개계속시간"
"2019-05-12",1668,123.75,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1669,130,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1670,96.72,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1671,77.78,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1672,75,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1673,94.44,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1674,130.77,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1675,50,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1677,84.85,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1678,63.33,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1679,69.23,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1680,10,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1681,77.55,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1682,59.09,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1683,88.33,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1684,125,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1685,62.5,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1688,106.12,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1689,94,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1690,142.22,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1691,106.45,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1692,97.96,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-12",1693,54.55,5,21.6,0,1.5,36,1004.8,12,0,4.3,26.8,0
"2019-05-13",1601,114.12,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1602,117.78,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1603,90,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1605,105.66,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1606,111.11,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1608,104.8,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1610,112.16,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1611,95.58,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1616,92.55,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1617,68.63,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1619,85.92,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1620,93.44,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1623,83.13,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1625,100.92,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1627,97.37,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1628,58.06,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1630,100,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1634,67.5,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1635,70,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1636,110.34,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1637,115.46,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1639,94.44,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1640,108.57,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1641,68.97,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1642,138.71,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1643,237.5,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1646,55.17,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1650,91.78,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1651,63.27,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1652,52.94,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1653,100,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1654,50,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1655,87.65,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1656,102.3,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1657,79.55,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1659,82.05,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1660,74.07,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1661,111.11,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1662,124.44,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1663,140,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1664,100,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1665,88.57,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1666,88.24,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1667,68.52,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1668,95.79,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1669,100,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1670,103.77,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1671,129.79,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1672,71.05,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1673,82.83,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1674,177.55,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1675,76.47,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1677,121.74,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1678,66.67,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1679,52.94,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1680,84.62,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1681,90.2,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1682,59.57,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1683,87.23,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1684,117.54,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1685,103.12,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1688,94.55,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1689,81.03,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1690,113.46,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1691,100,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1692,101.96,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-13",1693,62.5,5,18.7,0.17,1.6,43.4,1004.4,1,0,8.3,19.2,0
"2019-05-14",1601,141.86,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1602,107.14,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1603,122.73,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1605,89.71,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1606,110,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1608,115.52,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1610,121.84,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1611,97.14,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1616,100.93,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1617,71.43,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1619,98.63,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1620,110.17,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1623,100,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1625,90.6,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1627,102.33,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1628,72.22,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1630,84.38,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1634,74.51,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1635,60,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1636,121.05,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1637,97.87,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1639,90.48,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1640,97.5,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1641,56.67,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1642,107.89,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1643,144.44,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1646,92.31,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1650,88.57,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1651,56.86,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1652,54.55,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1653,97.27,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1654,46.15,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1655,97.3,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1656,96.25,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1657,71.67,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1659,117.14,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1660,87.5,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1661,94.44,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1662,164.71,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1663,136.27,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1664,63.16,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1665,100,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1666,128.26,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1667,89.8,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1668,109.88,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1669,110.71,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1670,87.69,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1671,116.22,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1672,71.43,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1673,87.5,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1674,140,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1675,60,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1677,112.12,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1678,103.03,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1679,74.19,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1680,41.18,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1681,86.96,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1682,71.11,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1683,84.31,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1684,123.19,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1685,97.22,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1688,112.07,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1689,106.67,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1690,105.77,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1691,93.55,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1692,101.85,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-14",1693,104.76,5,19.6,0,1.6,44.5,1003,13,0,1.6,25.8,0
"2019-05-15",1601,100,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1602,81.48,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1603,113.79,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1605,105.41,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1606,100,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1608,79.76,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1610,96.23,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1611,71.11,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1616,84.85,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1617,69.23,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1619,69.39,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1620,108.57,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1623,46.97,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1625,82.35,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1627,56.67,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1628,81.25,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1630,52.94,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1634,94.44,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1635,44.44,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1636,108.7,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1637,79.31,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1639,93.33,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1640,80,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1641,50,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1642,88.24,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1643,116.13,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1646,50,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1650,61.11,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1651,50,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1652,26.67,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1653,63.77,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1654,61.9,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1655,135.9,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1656,65.52,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1657,55.56,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1659,110,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1660,57.14,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1661,71.88,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1662,86.05,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1663,98.21,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1664,72.73,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1665,70.83,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1666,100,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1667,135.29,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1668,69.35,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1669,87.5,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1670,86.49,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1671,112.12,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1672,52,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1673,56,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1674,123.53,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1675,26.32,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1677,84.21,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1678,82.86,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1679,58.06,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1680,30.77,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1681,125,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1682,103.45,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1683,100,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1684,76,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1685,108.33,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1688,97.5,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1689,76.67,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1690,84.62,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1691,69.44,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1692,116.13,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-05-15",1693,38.1,5,20.7,0,1.7,48.1,1002.9,8.4,0,4.5,26.8,0
"2019-06-01",1601,158.43,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1602,82,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1603,121.57,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1605,100,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1606,102.13,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1608,107.8,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1610,113,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1611,82.4,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1616,104.55,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1617,80,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1619,88.76,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1620,81.67,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1623,101.64,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1625,93.67,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1627,89.74,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1628,94.12,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1630,88.64,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1634,95.65,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1635,45,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1636,111.11,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1637,98.29,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1639,93.33,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1640,131.25,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1641,72.73,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1642,100,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1643,168.18,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1646,65.52,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1650,95.33,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1651,58.33,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1652,47.06,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1653,106.09,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1654,38.46,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1655,76.67,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1656,100,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1657,40.62,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1659,92.11,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1660,85.71,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1661,86.27,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1662,119.57,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1663,145.59,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1664,75,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1665,123.33,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1666,107.27,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1667,105.26,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1668,126.19,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1669,117.39,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1670,102,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1671,60.47,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1672,47.22,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1673,104.76,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1674,114.63,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
"2019-06-01",1675,33.33,6,18.9,0,1.9,60.5,1000.1,9.4,0,5.5,24.8,0
